id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
109225,Josué,Orozco,CC,8864714949,1985-09-17,2026-02-02,Elite,679.0,Santiago,Chile,Activo,App Movil
109226,Francy,Tovar,CC,9237601794,1994-09-07,2026-06-23,Premium,631.0,Bogota,Colombia,Activo,Corresponsal Bancario
109227,Olga,Cantillo,CC,3378048907,1996-07-08,2026-03-27,Basico,540.0,Cali,Colombia,Activo,Corresponsal Bancario
109228,Eduardo,Sánchez,CC,3122868351,2008-05-08,2026-04-19,Basico,721.0,Lima,Peru,Activo,App Movil
109229,William,Aguilar,CC,4256344312,1987-10-18,2026-07-29,Basico,593.0,Ciudad de Mexico,Mexico,Activo,Oficina
109230,Paola,Villa,CC,9090793969,1989-09-04,2026-01-17,Estandar,500.0,Guadalajara,Mexico,Activo,App Movil
109231,Edwar,Monsalve,CC,0682870076,1981-06-09,2026-02-22,Estandar,596.0,Buenos Aires,Argentina,Activo,Portal Web
109232,Carolina,Escobar,CC,6214926142,1987-12-02,2026-08-15,Basico,570.0,Medellin,Colombia,Activo,Portal Web
109233,Edith,Agudelo,CC,8675683633,1990-05-24,2026-07-19,Estandar,752.0,Buenos Aires,Argentina,Activo,Oficina
109234,Tatiana,García,CC,3338246609,1974-07-28,2026-04-18,Estandar,665.0,Lima,Peru,Activo,Corresponsal Bancario
109235,Christian,Ramírez,CC,3282015506,2004-02-24,2026-05-29,Estandar,788.0,Barranquilla,Colombia,Activo,Oficina
109236,Leticia,Bernal,CC,2018603214,1981-11-06,2026-04-16,Basico,583.0,Santiago,Chile,Activo,Corresponsal Bancario
109237,Natalia,Galvis,CC,5449986906,2007-10-31,2025-10-19,Basico,737.0,Buenos Aires,Argentina,Activo,Portal Web
109238,Flor,Pérez,CC,2043814121,1998-09-20,2026-06-16,Basico,,Barranquilla,,Activo,App Movil
109239,Yaneth,Orjuela,CC,5664457720,2003-08-08,2026-08-18,Basico,685.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109240,María,Ángel,CC,5080458954,1978-11-15,2025-10-13,Elite,736.0,Cali,Colombia,Activo,Portal Web
109241,Lucía,Quintero,CC,3158998322,1989-05-06,2026-07-31,Basico,719.0,Barranquilla,Colombia,Activo,Portal Web
109242,Karen,Pérez,CC,4973866616,1989-03-01,2026-01-26,Basico,507.0,Ciudad de Mexico,Mexico,Activo,App Movil
109243,Sebastián,García,CC,0794509854,2001-12-15,2026-07-06,Basico,708.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
109244,Gerardo,Orozco,CC,5795619572,1992-04-08,2025-09-23,Premium,680.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
109245,Sandra,Vélez,CC,7894026676,1998-03-10,2025-11-16,Estandar,624.0,Medellin,Colombia,Activo,Corresponsal Bancario
109246,Eugenia,Torres,CC,8538053343,1983-11-23,2025-12-13,Basico,561.0,Bogota,Colombia,Activo,Corresponsal Bancario
109247,Lucía,Quintero,CC,8827688150,2000-01-11,2025-09-11,Basico,719.0,Ciudad de Mexico,Mexico,Activo,Oficina
109248,Jaime,Lozano,CC,5002999077,1973-03-09,2025-09-04,Basico,552.0,Guadalajara,Mexico,Activo,Oficina
109249,Marta,Villegas,CC,2807273586,2008-06-04,2025-09-07,Estandar,863.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109250,Vanesa,Hernández,CC,0588691503,1998-02-02,2025-11-15,Basico,661.0,Cali,Colombia,Activo,Portal Web
109251,María,Ocampo,CC,3712837900,1968-01-28,2025-10-27,Basico,527.0,Bogota,Colombia,Activo,Portal Web
109252,María,Rincón,CC,3637935894,1994-02-10,2025-09-14,Premium,598.0,Lima,Peru,Activo,Oficina
109253,Raúl,Duarte,CC,4372598494,2004-08-03,2025-11-02,Basico,622.0,Medellin,Colombia,Activo,App Movil
109254,Iván,González,CC,9228928502,1986-07-12,2025-09-14,Estandar,891.0,Barranquilla,Colombia,Activo,Portal Web
109255,Rodolfo,Caballero,CC,9406067837,1994-01-28,2025-09-02,Elite,561.0,Medellin,Colombia,Activo,App Movil
109256,John,Gómez,CC,9396876712,1998-11-10,2026-01-21,Elite,638.0,Santiago,Chile,Activo,App Movil
109257,Milena,Cruz,CC,9220307505,2001-11-26,2025-10-05,Estandar,596.0,Cali,Colombia,Activo,App Movil
109258,Francisco,Acosta,CC,2660790298,1955-08-24,2025-12-10,Estandar,699.0,Santiago,Chile,Activo,Oficina
109259,María,Cortés,CC,1216049018,1991-09-21,2026-03-27,Elite,597.0,Bogota,Colombia,Activo,App Movil
109260,Jesús,Orozco,CC,2650039915,2008-03-12,2026-08-09,Basico,536.0,Buenos Aires,Argentina,Activo,Oficina
109261,Lizeth,Loaiza,CC,4347113513,1971-01-19,2026-05-10,Basico,630.0,Guadalajara,Mexico,Activo,App Movil
109262,Juan,Gaviria,CC,9274681620,1981-07-30,2026-01-21,Estandar,620.0,Buenos Aires,Argentina,Activo,Oficina
109263,Lucía,Delgado,CC,3715714069,1998-07-01,2026-08-24,Basico,590.0,Medellin,Colombia,Activo,Portal Web
109264,Carolina,Castellanos,CC,7112351735,2000-07-17,2025-10-24,Basico,596.0,Cali,Colombia,Activo,Oficina
109265,Carlos,Rincón,CC,2449376313,1979-10-16,2026-08-02,Estandar,768.0,Medellin,Colombia,Activo,Oficina
109266,Ana,Ríos,CC,5604991765,1991-04-06,2026-04-11,Estandar,618.0,Santiago,Chile,Inactivo,Oficina
109267,Stella,Jaimes,CC,4177758231,2008-01-18,2025-12-13,Basico,536.0,Lima,Peru,Activo,Corresponsal Bancario
109268,Graciela,Erazo,CC,6470260168,1967-02-28,2026-08-23,Estandar,603.0,Cali,Colombia,Activo,App Movil
109269,María,Vargas,CC,4369468054,1993-11-09,2025-11-25,Basico,655.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
109270,César,Gil,CC,3541530538,1971-07-15,2025-12-14,Estandar,516.0,Medellin,Colombia,Activo,Portal Web
109271,Gabriela,Yepes,CC,7253929146,1972-11-26,2026-08-06,Estandar,812.0,Santiago,Chile,Activo,Corresponsal Bancario
109272,Hernando,Salazar,CC,5126739086,2000-12-09,2026-08-10,Premium,736.0,Medellin,Colombia,Activo,Corresponsal Bancario
109273,Juan,Arango,CC,4383740255,1976-08-21,2025-09-25,Estandar,793.0,Bogota,Colombia,Activo,App Movil
109274,Carolina,Ochoa,CC,8400353244,1996-02-03,2026-04-28,Premium,689.0,Cali,Colombia,Activo,Oficina
109275,Angélica,Peña,CC,8335166077,2007-10-13,2026-05-01,Estandar,,Santiago,,Activo,App Movil
109276,Liliana,Osorio,CC,7378868671,1993-11-30,2025-11-06,Estandar,803.0,Lima,Peru,Activo,Oficina
109277,Alberto,Bustos,CC,7132092326,1983-12-31,2026-01-13,Estandar,563.0,Medellin,Colombia,Activo,Corresponsal Bancario
109278,Anyi,Ortega,CC,2276723232,1993-12-27,2026-04-19,Estandar,571.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
109279,Gustavo,Miranda,CC,0756818819,1991-10-30,2026-07-16,Basico,665.0,Bogota,Colombia,Activo,Corresponsal Bancario
109280,Sonia,Bohórquez,CC,7447696190,1974-10-13,2026-06-09,Estandar,787.0,Lima,Peru,Activo,Portal Web
109281,Sandra,León,CC,1098309245,1987-03-04,2026-03-17,Basico,755.0,Cali,Colombia,Activo,Oficina
109282,Luz,Rodríguez,CC,9687089361,1999-07-06,2025-11-30,Basico,740.0,Lima,Peru,Activo,App Movil
109283,Helena,Galindo,CC,2227002616,1980-08-01,2026-07-11,Estandar,618.0,Barranquilla,Colombia,Activo,Oficina
109284,Xiomara,Romero,CC,4329506460,1986-05-03,2026-04-07,Premium,617.0,Cali,Colombia,Activo,App Movil
109285,María,López,CC,5516607289,2008-06-20,2026-03-15,Premium,684.0,Bogota,Colombia,Activo,App Movil
109286,Alexander,Pulido,CC,6583098366,1982-11-20,2025-10-16,Basico,636.0,Lima,Peru,Activo,Portal Web
109287,Jesús,Nieto,CC,1650765673,1984-05-26,2026-03-09,Estandar,738.0,Buenos Aires,Argentina,Activo,App Movil
109288,Andrés,Guevara,CC,7517145224,1988-05-24,2026-07-19,Estandar,733.0,Buenos Aires,Argentina,Activo,Oficina
109289,Patricia,Ortiz,CC,9109053904,1977-12-01,2025-12-20,Estandar,709.0,Ciudad de Mexico,Mexico,Activo,Oficina
109290,María,Burbano,CC,4418176935,1996-12-10,2025-11-07,Premium,397.0,Bogota,Colombia,Activo,Oficina
109291,Luz,Solano,CC,7006586892,1984-03-03,2025-12-28,Estandar,662.0,Lima,Peru,Activo,Corresponsal Bancario
109292,Laura,Ardila,CC,3792063807,2007-06-06,2026-04-05,Elite,639.0,Buenos Aires,Argentina,Activo,App Movil
109293,Edwin,Orozco,CC,9729006438,1984-07-03,2026-07-04,Estandar,666.0,Medellin,Colombia,Activo,Oficina
109294,Augusto,Naranjo,CC,4282396391,1965-05-09,2026-05-04,Estandar,574.0,Guadalajara,Mexico,Activo,App Movil
109295,Lilia,Pinzón,CC,3888870527,2000-06-03,2026-06-13,Premium,517.0,Buenos Aires,Argentina,Activo,Portal Web
109296,Fanny,Ramírez,CC,3548669142,1998-04-12,2026-03-08,Basico,696.0,Lima,Peru,Activo,Portal Web
109297,Eugenia,Prada,CC,4255599285,1996-11-19,2025-11-24,Estandar,614.0,Lima,Peru,Activo,Portal Web
109298,Ismael,Moreno,CC,8765758240,1986-11-18,2025-12-23,Estandar,707.0,Cali,Colombia,Activo,Oficina
109299,Luis,Ortiz,CC,5858393660,2000-12-19,2026-04-09,Estandar,582.0,Medellin,Colombia,Activo,App Movil
109300,Vanessa,Arias,CC,3782915950,1983-05-09,2026-06-18,Basico,791.0,Lima,Peru,Activo,Oficina
109301,Esteban,Villamizar,CC,6278547429,1978-03-05,2026-07-27,Basico,750.0,Santiago,Chile,Activo,Corresponsal Bancario
109302,María,Acosta,CC,8958429524,1982-03-29,2026-05-05,Estandar,679.0,Ciudad de Mexico,Mexico,Activo,Oficina
109303,David,Montes,CC,2696191238,2008-01-01,2026-06-16,Estandar,628.0,Santiago,Chile,Activo,Corresponsal Bancario
109304,María,Gómez,CC,3350425853,1977-05-31,2025-10-08,Basico,735.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
109305,Antonio,Durán,CC,6835119035,1977-05-27,2026-02-02,Estandar,689.0,Lima,Peru,Activo,Portal Web
109306,Mario,Gaitán,CC,3756388568,1979-03-17,2026-01-05,Basico,673.0,Cali,Colombia,Activo,App Movil
109307,Yair,Moreno,CC,1935564292,1984-08-06,2026-08-20,Basico,754.0,Medellin,Colombia,Activo,Corresponsal Bancario
109308,Enith,Páez,CC,7823681314,1986-08-25,2026-06-28,Estandar,792.0,Ciudad de Mexico,Mexico,Activo,Oficina
109309,Olga,Hernández,CC,4249397684,1976-06-24,2025-09-26,Basico,524.0,Guadalajara,Mexico,Activo,App Movil
109310,Ferney,Campo,CC,8490006032,1965-06-11,2026-03-14,Estandar,544.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109311,Miguel,León,CC,6989314566,2000-01-20,2026-07-27,Basico,571.0,Barranquilla,Colombia,Activo,Oficina
109312,Lucía,Díaz,CC,8251646530,1976-06-09,2026-07-11,Estandar,499.0,Lima,Peru,Activo,Portal Web
109313,Andrea,Ceballos,CC,8440477515,1989-11-18,2025-10-22,Premium,643.0,Guadalajara,Mexico,Activo,Oficina
109314,Claudia,Álvarez,CC,6628852530,1990-01-17,2025-09-03,Premium,710.0,Santiago,Chile,Activo,Corresponsal Bancario
109315,Gloria,López,CC,7380476778,2007-03-23,2025-09-09,Basico,647.0,Bogota,Colombia,Activo,Corresponsal Bancario
109316,Jesús,León,CC,1838440390,1992-05-15,2026-06-24,Estandar,596.0,Cali,Colombia,Activo,Corresponsal Bancario
109317,Diana,Ramírez,CC,4902255906,2000-04-23,2025-10-25,Estandar,,Barranquilla,,Activo,App Movil
109318,Patricia,Silva,CC,7223530336,1994-08-31,2026-02-01,Basico,664.0,Barranquilla,Colombia,Activo,Oficina
109319,Magdalena,Vásquez,CC,2891661268,2001-11-07,2026-05-01,Basico,684.0,Cali,Colombia,Activo,Portal Web
109320,Edwin,González,CC,8249328325,1994-03-14,2026-01-21,Basico,765.0,Medellin,Colombia,Activo,Portal Web
109321,Angélica,Cárdenas,CC,4445693583,1993-07-12,2025-09-01,Estandar,637.0,Bogota,Colombia,Activo,App Movil
109322,Katherine,García,CC,3267887966,1986-12-26,2026-06-07,Basico,856.0,Barranquilla,Colombia,Activo,Oficina
109323,Paola,Moreno,CC,1444410486,2007-10-28,2026-07-16,Premium,605.0,Barranquilla,Colombia,Activo,Portal Web
109324,Andrés,Granados,CC,6376614489,2006-06-18,2026-07-19,Elite,849.0,Ciudad de Mexico,Mexico,Activo,Corresponsal Bancario
109325,Luz,Ruiz,CC,3793013105,1984-01-25,2026-02-12,Elite,552.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109326,Óscar,Cruz,CC,6994391856,1997-12-24,2026-07-22,Basico,701.0,Medellin,Colombia,Activo,App Movil
109327,Luis,Uribe,CC,4847586218,1976-03-30,2026-05-14,Elite,585.0,Lima,Peru,Activo,Portal Web
109328,Lisbeth,Gutiérrez,CC,0657022458,1986-04-10,2026-04-23,Estandar,761.0,Santiago,Chile,Activo,App Movil
109329,Johanna,Cárdenas,CC,1305976180,1980-10-17,2025-10-18,Basico,602.0,Bogota,Colombia,Activo,Oficina
109330,Martha,Vergara,CC,1334123150,1972-04-20,2026-08-18,Basico,679.0,Bogota,Colombia,Activo,Portal Web
109331,Javier,Rojas,CC,7774746738,1992-04-07,2026-02-19,Basico,584.0,Cali,Colombia,Activo,Corresponsal Bancario
109332,Alberto,Vanegas,CC,0032066317,1995-02-07,2025-11-23,Basico,743.0,Santiago,Chile,Inactivo,Portal Web
109333,Francisco,Correa,CC,1228044241,1978-07-11,2025-12-28,Basico,584.0,Cali,Colombia,Activo,Corresponsal Bancario
109334,Nidia,Márquez,CC,0729989553,1982-02-24,2026-07-16,Basico,818.0,Cali,Colombia,Activo,Portal Web
109335,Cristian,Valencia,CC,5683482277,1991-06-28,2026-08-06,Premium,,Cali,,Activo,Corresponsal Bancario
109336,Gabriel,Anaya,CC,3484333362,1972-09-11,2026-05-09,Basico,515.0,Barranquilla,Colombia,Activo,App Movil
109337,Vicente,Rico,CC,8900019093,1991-01-25,2026-01-05,Basico,745.0,Ciudad de Mexico,Mexico,Activo,Portal Web
109338,Luis,Montes,CC,6147332206,1988-04-21,2026-03-17,Basico,590.0,Medellin,Colombia,Activo,App Movil
109339,Jairo,Ramírez,CC,3995341034,1987-10-26,2026-02-22,Estandar,649.0,Medellin,Colombia,Activo,Corresponsal Bancario
109340,Óscar,Mosquera,CC,5501453073,2000-01-09,2026-08-17,Basico,617.0,Santiago,Chile,Activo,App Movil
109341,Wilder,Martínez,CC,2290077376,1988-02-09,2025-09-26,Basico,518.0,Lima,Peru,Activo,Portal Web
109342,Teresa,Arias,CC,4462203699,1971-11-26,2026-05-28,Basico,642.0,Medellin,Colombia,Activo,App Movil
109343,Alex,Quintero,CC,5380299912,1983-08-16,2026-04-15,Basico,776.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109344,Fernando,Hernández,CC,0213264011,1988-07-16,2026-03-20,Estandar,750.0,Lima,Peru,Activo,Portal Web
109345,Helena,Guerrero,CC,8927930815,1990-08-02,2026-01-11,Basico,673.0,Santiago,Chile,Activo,App Movil
109346,Walter,Romero,CC,7861308585,1985-06-12,2025-09-01,Basico,761.0,Bogota,Colombia,Activo,Portal Web
109347,María,Martínez,CC,7692099072,1980-04-15,2026-07-22,Estandar,544.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109348,Ernesto,Cruz,CC,8090852594,1981-02-19,2025-10-05,Estandar,617.0,Santiago,Chile,Activo,App Movil
109349,Lucy,Gómez,CC,8964696243,1991-11-03,2026-02-20,Basico,689.0,Guadalajara,Mexico,Activo,App Movil
109350,Cristian,González,CC,4999255495,1984-12-14,2026-02-19,Premium,636.0,Santiago,Chile,Activo,Portal Web
109351,Heriberto,Arias,CC,2892167223,1983-05-23,2026-08-12,Basico,625.0,Barranquilla,Colombia,Activo,Oficina
109352,Angie,Díaz,CC,8795736375,2001-03-06,2025-09-07,Basico,529.0,Santiago,Chile,Activo,Corresponsal Bancario
109353,Alberto,Valencia,CC,2466896761,1985-11-09,2025-10-05,Basico,441.0,Santiago,Chile,Activo,Oficina
109354,Gabriel,Parra,CC,7369654035,2007-09-14,2026-02-11,Estandar,731.0,Barranquilla,Colombia,Activo,Oficina
109355,Ruby,Campo,CC,8742912930,1982-10-15,2026-07-11,Basico,674.0,Lima,Peru,Activo,Corresponsal Bancario
109356,Margarita,García,CC,3012155001,1981-01-12,2026-06-08,Elite,740.0,Buenos Aires,Argentina,Activo,App Movil
109357,Clemencia,Patiño,CC,2256641874,1979-09-17,2026-02-16,Estandar,606.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109358,Lucía,Castro,CC,8806406858,1992-11-09,2025-12-01,Estandar,578.0,Guadalajara,Mexico,Activo,App Movil
109359,María,Durán,CC,6984349597,1984-10-16,2026-08-18,Basico,650.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109360,Juan,Delgado,CC,2324711462,1971-06-25,2026-06-20,Premium,735.0,Bogota,Colombia,Activo,Corresponsal Bancario
109361,Fernando,Roa,CC,7208079483,1971-12-31,2025-10-28,Estandar,626.0,Medellin,Colombia,Activo,Corresponsal Bancario
109362,Yolanda,Arias,CC,8106661281,1989-09-06,2025-10-14,Elite,730.0,Medellin,Colombia,Activo,Corresponsal Bancario
109363,Wilson,Castro,CC,3209635879,1986-09-20,2026-08-27,Premium,549.0,Santiago,Chile,Activo,Portal Web
109364,Lucía,García,CC,9591603998,1974-11-20,2025-11-01,Basico,633.0,Buenos Aires,Argentina,Activo,Portal Web
109365,John,Soto,CC,9052152574,2007-02-06,2026-02-12,Estandar,642.0,Barranquilla,Colombia,Activo,App Movil
109366,Martha,Díaz,CC,9153461919,1992-06-17,2026-08-30,Basico,772.0,Santiago,Chile,Activo,Oficina
109367,William,Villa,CC,8758273562,1972-04-12,2025-09-22,Basico,670.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109368,Adriana,Giraldo,CC,0027031442,1976-09-18,2026-02-05,Estandar,824.0,Buenos Aires,Argentina,Activo,Oficina
109369,Johanna,Toro,CC,0110900537,1984-02-17,2026-03-06,Basico,515.0,Ciudad de Mexico,Mexico,Activo,App Movil
109370,Luz,Burgos,CC,9861729288,2006-09-17,2026-06-05,Basico,662.0,Bogota,Colombia,Activo,Portal Web
109371,Fernanda,Hernández,CC,9837461220,1988-11-06,2025-11-03,Estandar,667.0,Barranquilla,Colombia,Activo,Oficina
109372,Esmeralda,Cárdenas,CC,1971757628,1996-01-17,2026-08-09,Basico,712.0,Santiago,Chile,Activo,App Movil
109373,Fernanda,Agudelo,CC,6756637637,1985-02-09,2026-02-07,Premium,568.0,Barranquilla,Colombia,Activo,App Movil
109374,Alejandra,Ramírez,CC,5472401891,1998-03-31,2025-12-07,Basico,818.0,Santiago,Chile,Activo,App Movil
109375,Consuelo,Blanco,CC,1085688615,2000-11-24,2026-08-02,Elite,651.0,Santiago,Chile,Inactivo,App Movil
109376,Fredy,Arias,CC,3513592076,2008-07-16,2025-12-07,Premium,541.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109377,Fabiola,Vega,CC,8996842758,1974-07-05,2025-12-21,Basico,648.0,Lima,Peru,Activo,Oficina
109378,Fabián,Gil,CC,6623449622,1992-12-09,2025-11-27,Estandar,618.0,Lima,Peru,Activo,Portal Web
109379,Aurora,Ortega,CC,1870570810,1987-04-15,2025-12-03,Basico,928.0,Cali,Colombia,Activo,App Movil
109380,Carlos,Rojas,CC,3429664312,1989-07-07,2025-11-15,Estandar,754.0,Barranquilla,Colombia,Activo,Corresponsal Bancario
109381,Martha,Bedoya,CC,5182164200,2001-02-16,2025-11-29,Estandar,654.0,Cali,Colombia,Activo,Oficina
109382,Luz,Posada,CC,9878697280,2004-07-26,2026-07-20,Basico,638.0,Buenos Aires,Argentina,Activo,Portal Web
109383,David,Vega,CC,7810103530,2001-09-01,2025-11-11,Estandar,745.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
109384,Lina,Muñoz,CC,6973971647,1997-06-18,2026-01-02,Basico,749.0,Bogota,Colombia,Activo,Oficina
109385,Antonio,Camargo,CC,0974223502,1984-08-21,2026-04-18,Basico,358.0,Barranquilla,Colombia,Activo,App Movil
109386,Carlos,Ramírez,CC,9302392914,1998-04-01,2025-11-08,Estandar,714.0,Santiago,Chile,Activo,Portal Web
109387,Carlos,Restrepo,CC,3106009621,1967-10-17,2026-07-22,Estandar,652.0,Buenos Aires,Argentina,Activo,Oficina
109388,Julieth,Chacón,CC,4805869195,1975-10-21,2026-08-28,Basico,518.0,Barranquilla,Colombia,Activo,Oficina
109389,Myriam,Córdoba,CC,3865160486,1978-09-15,2026-03-22,Estandar,738.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109390,Carlos,González,CC,9065828211,1990-08-14,2026-06-04,Premium,874.0,Barranquilla,Colombia,Activo,Oficina
109391,Ignacio,Romero,CC,9161365705,1970-01-08,2025-11-08,Premium,705.0,Lima,Peru,Activo,Oficina
109392,Cristian,Maldonado,CC,4829298478,1990-10-12,2026-02-21,Basico,760.0,Lima,Peru,Activo,Corresponsal Bancario
109393,Elena,Rodríguez,CC,6939336159,1988-09-22,2025-09-27,Basico,830.0,Santiago,Chile,Inactivo,Portal Web
109394,Luz,Orjuela,CC,2667162562,1985-09-18,2025-09-19,Basico,566.0,Lima,Peru,Activo,Corresponsal Bancario
109395,Myriam,Mejía,CC,5781657458,1980-08-05,2025-09-10,Basico,464.0,Medellin,Colombia,Activo,Oficina
109396,María,Mora,CC,2402101923,1981-06-29,2026-01-24,Basico,715.0,Cali,Colombia,Activo,Portal Web
109397,Daniel,Gómez,CC,6691915726,1994-03-16,2026-01-20,Estandar,625.0,Santiago,Chile,Activo,Corresponsal Bancario
109398,Ruth,Garcés,CC,1365243943,1995-04-13,2025-10-04,Estandar,512.0,Barranquilla,Colombia,Activo,Portal Web
109399,Rigoberto,Cáceres,CC,6840065861,1980-11-12,2025-12-01,Basico,642.0,Santiago,Chile,Activo,Oficina
109400,Mary,Mora,CC,3581491882,1979-09-14,2025-12-29,Estandar,722.0,Guadalajara,Mexico,Activo,Corresponsal Bancario
109401,Elizabeth,Villegas,CC,7580066227,1992-09-15,2025-12-04,Estandar,635.0,Buenos Aires,Argentina,Activo,App Movil
109402,Eva,Barrios,CC,1020743210,2007-11-27,2025-11-26,Basico,571.0,Medellin,Colombia,Activo,Portal Web
109403,Flor,Ávila,CC,0171645441,1991-02-26,2026-07-29,Basico,627.0,Lima,Peru,Activo,Portal Web
109404,Diana,Díaz,CC,5173841750,1981-01-19,2026-06-09,Basico,648.0,Buenos Aires,Argentina,Activo,App Movil
109405,Alexander,Rendón,CC,2783116952,1967-01-14,2025-09-21,Basico,457.0,Bogota,Colombia,Activo,Portal Web
109406,Esther,Morales,CC,9392209032,2003-03-10,2026-04-22,Estandar,635.0,Lima,Peru,Activo,Portal Web
109407,Edgar,Martínez,CC,0721218785,1994-07-30,2026-05-25,Premium,515.0,Bogota,Colombia,Activo,Corresponsal Bancario
109408,Margarita,Pérez,CC,0209455746,1992-11-16,2025-12-30,Basico,715.0,Medellin,Colombia,Activo,App Movil
109409,Elena,Beltrán,CC,0433168207,1972-02-08,2026-08-16,Premium,493.0,Medellin,Colombia,Activo,Portal Web
109410,Carmenza,Arias,CC,7532061341,1988-09-29,2025-10-12,Estandar,751.0,Santiago,Chile,Activo,Corresponsal Bancario
109411,Steven,Calderón,CC,7133974502,1999-05-03,2026-02-07,Estandar,,Bogota,,Activo,App Movil
109412,Paola,Gutiérrez,CC,3115974978,1982-03-18,2025-09-04,Basico,,Guadalajara,,Activo,App Movil
109413,Fernando,Alzate,CC,6439132614,1992-12-29,2026-05-04,Premium,679.0,Cali,Colombia,Activo,Corresponsal Bancario
109414,Victoria,Martínez,CC,2540834512,2002-11-21,2026-01-23,Estandar,,Bogota,,Activo,Oficina
109415,Luis,Arango,CC,5870952636,1999-05-29,2026-02-25,Estandar,677.0,Barranquilla,Colombia,Activo,Oficina
109416,Jaime,Díaz,CC,4225853963,1967-09-20,2026-04-01,Basico,576.0,Medellin,Colombia,Activo,App Movil
109417,Ernesto,Rodríguez,CC,9983557087,1984-05-12,2026-06-07,Elite,,Guadalajara,,Activo,Corresponsal Bancario
109418,Emilio,Ortiz,CC,6528683843,1986-11-18,2026-03-03,Basico,690.0,Buenos Aires,Argentina,Activo,Corresponsal Bancario
